,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
1377,2022-10-29,cd,齐力花园 3室2厅 南,齐力花园    -  府南新区,3室2厅 | 133平米 | 南 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,95人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"209万15,715元/平",95人关注 ,一年前发布
1378,2022-10-29,cd,西财学府阳光 3室2厅 东南必看好房,西财学府阳光    -  温江大学城,3室2厅 | 89.99平米 | 东南 | 精装 | 中楼层(共33层) | 2013年建 | 塔楼,31人关注 / 9个月以前发布,近地铁VR看装修房本满两年随时看房,"119万13,224元/平",31人关注 ,9个月以前发布
1379,2022-10-29,cd,华润公园九里 3室2厅 西必看好房,华润公园九里    -  蛟龙港,3室2厅 | 79.18平米 | 西 | 简装 | 高楼层(共27层)  | 板塔结合,10人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"143万18,061元/平",10人关注 ,2个月以前发布
1380,2022-10-29,cd,南延新苑 3室2厅 南必看好房,南延新苑    -  东苑,3室2厅 | 127.3平米 | 南 | 毛坯 | 中楼层(共28层) | 2011年建 | 板塔结合,9人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"295万23,174元/平",9人关注 ,3个月以前发布
1381,2022-10-29,cd,滨江和城 2室2厅 东 东南必看好房,滨江和城    -  麓山,2室2厅 | 64.33平米 | 东 东南 | 精装 | 低楼层(共31层) | 2018年建 | 板塔结合,28人关注 / 3个月以前发布,VR房源房本满两年随时看房,"145万22,541元/平",28人关注 ,3个月以前发布
1382,2022-10-29,cd,北新国际广场 3室1厅 南,北新国际广场    -  大丰,3室1厅 | 88.11平米 | 南 | 简装 | 中楼层(共33层) | 2016年建 | 板塔结合,38人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"112.8万12,803元/平",38人关注 ,4个月以前发布
1383,2022-10-29,cd,上道西城 3室2厅 北必看好房,上道西城    -  草金立交,3室2厅 | 99.42平米 | 北 | 精装 | 中楼层(共11层) | 2008年建 | 板塔结合,143人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"151万15,189元/平",143人关注 ,7个月以前发布
1384,2022-10-29,cd,四海逸家二期 4室2厅 西北必看好房,四海逸家二期    -  卓锦城,4室2厅 | 87.58平米 | 西北 | 毛坯 | 中楼层(共34层) | 2013年建 | 板楼,12人关注 / 4个月以前发布,VR房源房本满五年随时看房,"408万46,586元/平",12人关注 ,4个月以前发布
1385,2022-10-29,cd,百寿路7号 3室1厅 南 北必看好房,百寿路7号    -  石人小区,3室1厅 | 83平米 | 南 北 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,142人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"92万11,085元/平",142人关注 ,一年前发布
1386,2022-10-29,cd,恒大新城二期 3室2厅 东南必看好房,恒大新城二期    -  光华大道沿线,3室2厅 | 129.2平米 | 东南 | 精装 | 中楼层(共33层) | 2018年建 | 板塔结合,33人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"171.4万13,267元/平",33人关注 ,4个月以前发布
1387,2022-10-29,cd,誉府仕家 3室1厅 东南必看好房,誉府仕家    -  青白江,3室1厅 | 88.87平米 | 东南 | 精装 | 高楼层(共33层) | 2017年建 | 板塔结合,4人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"80万9,002元/平",4人关注 ,2个月以前发布
1388,2022-10-29,cd,恒大雅苑 3室2厅 东南必看好房,恒大雅苑    -  青白江,3室2厅 | 101平米 | 东南 | 精装 | 中楼层(共32层)  | 塔楼,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"66.8万6,614元/平",0人关注 ,1个月以前发布
1389,2022-10-29,cd,东洪广厦 3室2厅 西北,东洪广厦    -  三圣乡,3室2厅 | 88.13平米 | 西北 | 精装 | 低楼层(共32层) | 2013年建 | 板塔结合,134人关注 / 6个月以前发布,近地铁VR看装修房本满两年随时看房,"140万15,886元/平",134人关注 ,6个月以前发布
1390,2022-10-29,cd,果壳里的城 4室1厅 西南必看好房,果壳里的城    -  龙泉驿城区,4室1厅 | 120平米 | 西南 | 毛坯 | 中楼层(共34层) | 2012年建 | 塔楼,20人关注 / 7个月以前发布,VR房源房本满两年随时看房,"168万14,000元/平",20人关注 ,7个月以前发布
1391,2022-10-29,cd,78号观邸 4室2厅 东南 西北,78号观邸    -  人民公园,4室2厅 | 140.65平米 | 东南 西北 | 简装 | 低楼层(共31层) | 2009年建 | 板楼,32人关注 / 3个月以前发布,VR房源房本满两年随时看房,"368万26,165元/平",32人关注 ,3个月以前发布
1392,2022-10-29,cd,青房天韵华庭 3室2厅 西南,青房天韵华庭    -  高家庄,3室2厅 | 88.01平米 | 西南 | 精装 | 中楼层(共16层) | 2013年建 | 板塔结合,59人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"173万19,657元/平",59人关注 ,3个月以前发布
1393,2022-10-29,cd,蓝光圣菲悦城二期 3室1厅 西南,蓝光圣菲悦城二期    -  航空港,3室1厅 | 79.43平米 | 西南 | 精装 | 高楼层(共20层) | 2020年建 | 塔楼,66人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"158万19,892元/平",66人关注 ,3个月以前发布
1394,2022-10-29,cd,东原时光道 3室1厅 南 北,东原时光道    -  万家湾,3室1厅 | 82.19平米 | 南 北 | 精装 | 中楼层(共22层) | 2015年建 | 板楼,67人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"190万23,118元/平",67人关注 ,3个月以前发布
1395,2022-10-29,cd,蝴蝶洲 3室2厅 南必看好房,蝴蝶洲    -  青白江,3室2厅 | 106.15平米 | 南 | 毛坯 | 高楼层(共25层)  | 板塔结合,5人关注 / 10个月以前发布,VR看装修房本满两年随时看房,"76万7,160元/平",5人关注 ,10个月以前发布
1396,2022-10-29,cd,东升街90号 3室1厅 南必看好房,东升街90号    -  合江亭,3室1厅 | 60.56平米 | 南 | 简装 | 中楼层(共7层)  | 板塔结合,38人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"100万16,513元/平",38人关注 ,10个月以前发布
1397,2022-10-29,cd,置信巴厘岛A区 3室2厅 南,置信巴厘岛A区    -  武侯立交,3室2厅 | 87.93平米 | 南 | 简装 | 高楼层(共13层) | 2008年建 | 板楼,2人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"173万19,675元/平",2人关注 ,1个月以前发布
1398,2022-10-29,cd,华润二十四城一期 3室2厅 北 南,华润二十四城一期    -  万象城,3室2厅 | 89.04平米 | 北 南 | 简装 | 中楼层(共32层) | 2009年建 | 塔楼,201人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,"218万24,484元/平",201人关注 ,4个月以前发布
1399,2022-10-29,cd,招商中央华城二期 3室2厅 东南必看好房,招商中央华城二期    -  东郊记忆,3室2厅 | 97.9平米 | 东南 | 精装 | 高楼层(共33层)  | 板塔结合,75人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"259万26,456元/平",75人关注 ,4个月以前发布
1400,2022-10-29,cd,翠堤春晓 4室2厅 东必看好房,翠堤春晓    -  五大花园,4室2厅 | 174.42平米 | 东 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,95人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"238万13,646元/平",95人关注 ,一年前发布
1401,2022-10-29,cd,金房大榕湾人家 3室1厅 东南必看好房,金房大榕湾人家    -  金融城,3室1厅 | 95.05平米 | 东南 | 毛坯 | 高楼层(共22层) | 2017年建 | 板塔结合,70人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"360万37,875元/平",70人关注 ,一年前发布
1402,2022-10-29,cd,华侨城原岸 3室2厅 南必看好房,华侨城原岸    -  华侨城,3室2厅 | 124平米 | 南 | 精装 | 高楼层(共30层) | 2018年建 | 塔楼,53人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"273万22,017元/平",53人关注 ,4个月以前发布
1403,2022-10-29,cd,南城都汇汇彩园 3室2厅 南必看好房,南城都汇汇彩园    -  市一医院,3室2厅 | 103.7平米 | 南 | 精装 | 高楼层(共22层) | 2018年建 | 板塔结合,1人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"375万36,163元/平",1人关注 ,一年前发布
1404,2022-10-29,cd,森宇音乐花园 4室1厅 南,森宇音乐花园    -  花都大道,4室1厅 | 174.5平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,7人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"149万8,539元/平",7人关注 ,2个月以前发布
1405,2022-10-29,cd,保利叶语 3室2厅 北必看好房,保利叶语    -  华府,3室2厅 | 69.54平米 | 北 | 精装 | 高楼层(共32层) | 2015年建 | 板塔结合,38人关注 / 3个月以前发布,VR房源房本满两年随时看房,"165万23,728元/平",38人关注 ,3个月以前发布
1406,2022-10-29,cd,弘邦领邸 1室1厅 东南必看好房,弘邦领邸    -  盐市口,1室1厅 | 42.91平米 | 东南 | 精装 | 中楼层(共32层) | 2009年建 | 板塔结合,1人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"175万40,784元/平",1人关注 ,3个月以前发布
1407,2022-10-29,cd,百吉街52号 3室2厅 南必看好房,百吉街52号    -  双楠,3室2厅 | 83.44平米 | 南 | 精装 | 低楼层(共7层) | 1998年建 | 板楼,19人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,"89万10,667元/平",19人关注 ,4个月以前发布
1408,2022-10-29,cd,领地海纳时代 3室1厅 西必看好房,领地海纳时代    -  动物园,3室1厅 | 71.15平米 | 西 | 精装 | 高楼层(共34层) | 2016年建 | 板塔结合,4人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"138万19,396元/平",4人关注 ,1个月以前发布
1409,2022-10-29,cd,守经街6号 3室1厅 南,守经街6号    -  八宝街,3室1厅 | 100.99平米 | 南 | 毛坯 | 高楼层(共7层)  | 暂无数据,21人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"130万12,873元/平",21人关注 ,2个月以前发布
1410,2022-10-29,cd,清河阳光 3室2厅 南必看好房,清河阳光    -  万家湾,3室2厅 | 125.98平米 | 南 | 精装 | 低楼层(共18层) | 2010年建 | 板塔结合,122人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"195万15,479元/平",122人关注 ,10个月以前发布
1411,2022-10-29,cd,中信城左岸 3室2厅 东 南,中信城左岸    -  南湖,3室2厅 | 90.31平米 | 东 南 | 简装 | 高楼层(共33层) | 2015年建 | 板塔结合,13人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"217.9万24,129元/平",13人关注 ,4个月以前发布
1412,2022-10-29,cd,荣盛花语城 3室1厅 北,荣盛花语城    -  外光华,3室1厅 | 70.87平米 | 北 | 精装 | 高楼层(共17层) | 2014年建 | 塔楼,162人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"175万24,694元/平",162人关注 ,7个月以前发布
1413,2022-10-29,cd,领地海纳时代 3室1厅 西必看好房,领地海纳时代    -  动物园,3室1厅 | 71.15平米 | 西 | 精装 | 高楼层(共34层) | 2016年建 | 板塔结合,4人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"138万19,396元/平",4人关注 ,1个月以前发布
1414,2022-10-29,cd,守经街6号 3室1厅 南,守经街6号    -  八宝街,3室1厅 | 100.99平米 | 南 | 毛坯 | 高楼层(共7层)  | 暂无数据,21人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"130万12,873元/平",21人关注 ,2个月以前发布
1415,2022-10-29,cd,保利百合花园 4室2厅 西,保利百合花园    -  大源,4室2厅 | 98.71平米 | 西 | 简装 | 中楼层(共33层) | 2014年建 | 板塔结合,11人关注 / 2个月以前发布,近地铁VR房源房本满两年随时看房,"370万37,484元/平",11人关注 ,2个月以前发布
1416,2022-10-29,cd,亲水美居 3室1厅 东南,亲水美居    -  九里堤,3室1厅 | 96.19平米 | 东南 | 精装 | 中楼层(共6层) | 2001年建 | 板楼,47人关注 / 3个月以前发布,VR房源房本满两年随时看房,"123万12,788元/平",47人关注 ,3个月以前发布
1417,2022-10-29,cd,南河东街29号 4室2厅 南 北,南河东街29号    -  彭州,4室2厅 | 178.1平米 | 南 北 | 简装 | 低楼层(共3层)  | 暂无数据,1人关注 / 2个月以前发布,VR房源房本满两年随时看房,"78万4,380元/平",1人关注 ,2个月以前发布
1418,2022-10-29,cd,翠堤春晓 3室2厅 东 东北必看好房,翠堤春晓    -  五大花园,3室2厅 | 137.55平米 | 东 东北 | 简装 | 低楼层(共6层) | 2002年建 | 板楼,13人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"225万16,358元/平",13人关注 ,3个月以前发布
1419,2022-10-29,cd,央湖名邸一期 3室1厅 东必看好房,央湖名邸一期    -  东湖,3室1厅 | 111.18平米 | 东 | 毛坯 | 25层 | 2017年建 | 塔楼,168人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"348万31,301元/平",168人关注 ,3个月以前发布
1420,2022-10-29,cd,三利麓山城本草荟 3室2厅 南必看好房,三利麓山城本草荟    -  麓山,3室2厅 | 108.26平米 | 南 | 精装 | 高楼层(共30层)  | 塔楼,5人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"229万21,153元/平",5人关注 ,1个月以前发布
1421,2022-10-29,cd,上锦颐园 3室1厅 西南必看好房,上锦颐园    -  高新西,3室1厅 | 84.23平米 | 西南 | 简装 | 中楼层(共24层) | 2008年建 | 塔楼,155人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"83.8万9,949元/平",155人关注 ,一年前发布
1422,2022-10-29,cd,人居锦尚春天A区 3室1厅 西南,人居锦尚春天A区    -  三圣乡,3室1厅 | 89.77平米 | 西南 | 简装 | 低楼层(共34层)  | 板塔结合,16人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"153万17,044元/平",16人关注 ,10个月以前发布
1423,2022-10-29,cd,龙城国际 4室1厅 东 东北,龙城国际    -  橡树湾,4室1厅 | 126.73平米 | 东 东北 | 精装 | 低楼层(共33层) | 2013年建 | 板塔结合,12人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"169万13,336元/平",12人关注 ,3个月以前发布
1424,2022-10-29,cd,恒大广场 3室1厅 西 西北,恒大广场    -  太升路,3室1厅 | 128.5平米 | 西 西北 | 精装 | 低楼层(共53层) | 2016年建 | 塔楼,47人关注 / 8个月以前发布,近地铁VR房源房本满两年随时看房,"300万23,347元/平",47人关注 ,8个月以前发布
1425,2022-10-29,cd,佳兆业君汇上品 3室1厅 东南 西必看好房,佳兆业君汇上品    -  南湖,3室1厅 | 86.31平米 | 东南 西 | 精装 | 中楼层(共33层) | 2013年建 | 板塔结合,133人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"185万21,435元/平",133人关注 ,4个月以前发布
1426,2022-10-29,cd,兴元嘉园 3室2厅 东南必看好房,兴元嘉园    -  武侯立交,3室2厅 | 115.8平米 | 东南 | 简装 | 高楼层(共10层) | 2005年建 | 板楼,27人关注 / 4个月以前发布,VR房源房本满两年随时看房,"142万12,263元/平",27人关注 ,4个月以前发布
1427,2022-10-29,cd,吉宝凌云峰阁 3室2厅 东 东南 南,吉宝凌云峰阁    -  攀成钢,3室2厅 | 127.76平米 | 东 东南 南 | 精装 | 高楼层(共26层) | 2015年建 | 塔楼,4人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"479万37,493元/平",4人关注 ,2个月以前发布
1428,2022-10-29,cd,万科翡翠公园 3室2厅 南必看好房,万科翡翠公园    -  南湖,3室2厅 | 94.72平米 | 南 | 精装 | 高楼层(共35层) | 2018年建 | 板塔结合,14人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"252万26,605元/平",14人关注 ,3个月以前发布
1429,2022-10-29,cd,领馆区1号 4室2厅 东北,领馆区1号    -  中和,4室2厅 | 148.24平米 | 东北 | 精装 | 中楼层(共32层) | 2009年建 | 塔楼,5人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"285万19,226元/平",5人关注 ,1个月以前发布
1430,2022-10-29,cd,蜀都花园 3室2厅 南,蜀都花园    -  水碾河,3室2厅 | 102.46平米 | 南 | 简装 | 低楼层(共18层) | 2003年建 | 塔楼,18人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"158万15,421元/平",18人关注 ,1个月以前发布
1431,2022-10-29,cd,华阳滨河花园 3室2厅 东北,华阳滨河花园    -  华阳,3室2厅 | 126.33平米 | 东北 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,3人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"175万13,853元/平",3人关注 ,1个月以前发布
1432,2022-10-29,cd,傲城 3室1厅 西南,傲城    -  犀浦,3室1厅 | 103.72平米 | 西南 | 精装 | 高楼层(共31层) | 2015年建 | 板塔结合,55人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"149万14,366元/平",55人关注 ,4个月以前发布
1433,2022-10-29,cd,中南上熙府熙悦 4室2厅 东南,中南上熙府熙悦    -  光华大道沿线,4室2厅 | 132.07平米 | 东南 | 精装 | 低楼层(共34层) | 2019年建 | 板塔结合,23人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"215万16,280元/平",23人关注 ,4个月以前发布
1434,2022-10-29,cd,佳兆业8号 3室2厅 西必看好房,佳兆业8号    -  蛟龙港,3室2厅 | 93.07平米 | 西 | 精装 | 中楼层(共14层) | 2014年建 | 板塔结合,10人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"172万18,481元/平",10人关注 ,6个月以前发布
1435,2022-10-29,cd,恒大西锦城 3室2厅 西北,恒大西锦城    -  国宾,3室2厅 | 140.09平米 | 西北 | 精装 | 中楼层(共29层) | 2012年建 | 塔楼,4人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"266万18,988元/平",4人关注 ,2个月以前发布
1436,2022-10-29,cd,新希望锦悦楠庭 3室2厅 西南,新希望锦悦楠庭    -  簇桥,3室2厅 | 106.27平米 | 西南 | 毛坯 | 低楼层(共8层)  | 板楼,52人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"190万17,879元/平",52人关注 ,4个月以前发布
1437,2022-10-29,cd,卧龙谷壹号 4室2厅 南,卧龙谷壹号    -  大面,4室2厅 | 151.38平米 | 南 | 毛坯 | 低楼层(共37层)  | 板楼,28人关注 / 4个月以前发布,VR房源房本满两年随时看房,"319.9万21,133元/平",28人关注 ,4个月以前发布
1438,2022-10-29,cd,央湖名邸一期 3室2厅 南,央湖名邸一期    -  东湖,3室2厅 | 99.62平米 | 南 | 简装 | 30层 | 2017年建 | 塔楼,20人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"307万30,818元/平",20人关注 ,2个月以前发布
1439,2022-10-29,cd,中大君悦金沙五期 3室1厅 东南必看好房,中大君悦金沙五期    -  金沙,3室1厅 | 82.5平米 | 东南 | 精装 | 中楼层(共23层) | 2012年建 | 板塔结合,6人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"272万32,970元/平",6人关注 ,2个月以前发布
1440,2022-10-29,cd,洲际亚洲湾A区 3室2厅 东南,洲际亚洲湾A区    -  光华大道沿线,3室2厅 | 92.23平米 | 东南 | 精装 | 高楼层(共38层) | 2017年建 | 板塔结合,6人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"132万14,313元/平",6人关注 ,1个月以前发布
1441,2022-10-29,cd,人居锦尚春天A区 3室1厅 西南,人居锦尚春天A区    -  三圣乡,3室1厅 | 89.77平米 | 西南 | 简装 | 低楼层(共34层)  | 板塔结合,16人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"153万17,044元/平",16人关注 ,10个月以前发布
1442,2022-10-29,cd,龙城国际 4室1厅 东 东北,龙城国际    -  橡树湾,4室1厅 | 126.73平米 | 东 东北 | 精装 | 低楼层(共33层) | 2013年建 | 板塔结合,12人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"169万13,336元/平",12人关注 ,3个月以前发布
1443,2022-10-29,cd,珠江御景湾 4室2厅 东,珠江御景湾    -  珠江新城,4室2厅 | 162.79平米 | 东 | 精装 | 高楼层(共31层) | 2015年建 | 板塔结合,30人关注 / 5个月以前发布,近地铁VR房源房本满五年随时看房,"309万18,982元/平",30人关注 ,5个月以前发布
1444,2022-10-29,cd,吉宝凌云峰阁 3室2厅 东 东南 南,吉宝凌云峰阁    -  攀成钢,3室2厅 | 127.76平米 | 东 东南 南 | 精装 | 高楼层(共26层) | 2015年建 | 塔楼,4人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"479万37,493元/平",4人关注 ,2个月以前发布
1445,2022-10-29,cd,万科翡翠公园 3室2厅 南必看好房,万科翡翠公园    -  南湖,3室2厅 | 94.72平米 | 南 | 精装 | 高楼层(共35层) | 2018年建 | 板塔结合,14人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"252万26,605元/平",14人关注 ,3个月以前发布
1446,2022-10-29,cd,恒大广场 3室1厅 西 西北,恒大广场    -  太升路,3室1厅 | 128.5平米 | 西 西北 | 精装 | 低楼层(共53层) | 2016年建 | 塔楼,47人关注 / 8个月以前发布,近地铁VR房源房本满两年随时看房,"300万23,347元/平",47人关注 ,8个月以前发布
1447,2022-10-29,cd,中海右岸一期 3室2厅 东,中海右岸一期    -  华府,3室2厅 | 93.79平米 | 东 | 精装 | 中楼层(共26层)  | 塔楼,20人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"209万22,284元/平",20人关注 ,4个月以前发布
1448,2022-10-29,cd,香瑞楠府 3室2厅 东,香瑞楠府    -  蛟龙港,3室2厅 | 91.37平米 | 东 | 精装 | 高楼层(共13层) | 2017年建 | 板塔结合,16人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"165万18,059元/平",16人关注 ,4个月以前发布
1449,2022-10-29,cd,中国烽火航天机械厂 3室2厅 南 北必看好房,中国烽火航天机械厂    -  温江老城,3室2厅 | 84.52平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,22人关注 / 一年前发布,VR看装修房本满五年随时看房,"46.5万5,502元/平",22人关注 ,一年前发布
1450,2022-10-29,cd,优派立方 3室2厅 东南,优派立方    -  郫县万达,3室2厅 | 67.98平米 | 东南 | 简装 | 高楼层(共34层) | 2017年建 | 板塔结合,72人关注 / 7个月以前发布,VR看装修房本满两年随时看房,"75万11,033元/平",72人关注 ,7个月以前发布
1451,2022-10-29,cd,云影苑 3室1厅 东南,云影苑    -  外双楠,3室1厅 | 70.1平米 | 东南 | 精装 | 高楼层(共7层) | 2005年建 | 板楼,20人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"179.8万25,650元/平",20人关注 ,2个月以前发布
1452,2022-10-29,cd,蜀都花园 4室1厅 南,蜀都花园    -  水碾河,4室1厅 | 137.1平米 | 南 | 精装 | 高楼层(共19层) | 2003年建 | 塔楼,14人关注 / 2个月以前发布,VR房源房本满五年随时看房,"233万16,995元/平",14人关注 ,2个月以前发布
1453,2022-10-29,cd,康庄街26号 3室2厅 东南,康庄街26号    -  盐市口,3室2厅 | 114.68平米 | 东南 | 简装 | 中楼层(共7层) | 2000年建 | 板楼,58人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"128万11,162元/平",58人关注 ,4个月以前发布
1454,2022-10-29,cd,蓝光金楠府 3室2厅 西北必看好房,蓝光金楠府    -  五大花园,3室2厅 | 84.13平米 | 西北 | 简装 | 中楼层(共16层) | 2013年建 | 板楼,4人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"180万21,396元/平",4人关注 ,1个月以前发布
1455,2022-10-29,cd,戛纳湾滨江 3室1厅 东南必看好房,戛纳湾滨江    -  华阳,3室1厅 | 89.19平米 | 东南 | 精装 | 中楼层(共32层) | 2010年建 | 塔楼,4人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"218万24,443元/平",4人关注 ,1个月以前发布
1456,2022-10-29,cd,凤凰湖国际社区 3室1厅 南,凤凰湖国际社区    -  青白江,3室1厅 | 120.62平米 | 南 | 毛坯 | 高楼层(共7层) | 2013年建 | 板塔结合,1人关注 / 2个月以前发布,VR房源房本满两年随时看房,"78万6,467元/平",1人关注 ,2个月以前发布
1457,2022-10-29,cd,远大林语城南庭 4室2厅 南必看好房,远大林语城南庭    -  蛟龙港,4室2厅 | 126.53平米 | 南 | 毛坯 | 高楼层(共12层)  | 板塔结合,7人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"215万16,993元/平",7人关注 ,4个月以前发布
1458,2022-10-29,cd,星河小区 3室2厅 东南,星河小区    -  西南交大,3室2厅 | 83.63平米 | 东南 | 简装 | 低楼层(共7层) | 1998年建 | 板楼,41人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"102万12,197元/平",41人关注 ,3个月以前发布
1459,2022-10-29,cd,西蜀尚都 3室1厅 东,西蜀尚都    -  温江老城,3室1厅 | 98.52平米 | 东 | 毛坯 | 中楼层(共32层) | 2010年建 | 塔楼,47人关注 / 一年前发布,VR看装修房本满两年随时看房,"99.8万10,130元/平",47人关注 ,一年前发布
1460,2022-10-29,cd,成都花园上城 3室1厅 东,成都花园上城    -  西南财大,3室1厅 | 141.79平米 | 东 | 毛坯 | 高楼层(共22层) | 2009年建 | 板塔结合,25人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"329万23,204元/平",25人关注 ,5个月以前发布
1461,2022-10-29,cd,成华奥园广场二期 3室1厅 东必看好房,成华奥园广场二期    -  万年场,3室1厅 | 79.79平米 | 东 | 精装 | 高楼层(共26层)  | 板塔结合,23人关注 / 2个月以前发布,近地铁VR房源房本满两年随时看房,"210万26,320元/平",23人关注 ,2个月以前发布
1462,2022-10-29,cd,绿地468公馆二期 3室2厅 南 西南,绿地468公馆二期    -  三圣乡,3室2厅 | 88.84平米 | 南 西南 | 毛坯 | 高楼层(共29层) | 2015年建 | 板塔结合,17人关注 / 4个月以前发布,近地铁VR房源房本满两年随时看房,"230万25,890元/平",17人关注 ,4个月以前发布
1463,2022-10-29,cd,府河苑 3室2厅 西南,府河苑    -  马鞍路,3室2厅 | 124.19平米 | 西南 | 精装 | 高楼层(共22层) | 2000年建 | 板楼,11人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"205万16,507元/平",11人关注 ,3个月以前发布
1464,2022-10-29,cd,保利城三期 3室1厅 东南必看好房,保利城三期    -  大丰,3室1厅 | 86.47平米 | 东南 | 简装 | 中楼层(共18层) | 2015年建 | 板楼,3人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"120万13,878元/平",3人关注 ,5个月以前发布
1465,2022-10-29,cd,长虹和悦府 3室1厅 西必看好房,长虹和悦府    -  外光华,3室1厅 | 75.61平米 | 西 | 精装 | 高楼层(共20层) | 2015年建 | 板塔结合,3人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"175万23,146元/平",3人关注 ,1个月以前发布
1466,2022-10-29,cd,蓝光公园华府 4室2厅 南,蓝光公园华府    -  大面,4室2厅 | 123.15平米 | 南 | 精装 | 高楼层(共27层) | 2020年建 | 板塔结合,12人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"255万20,707元/平",12人关注 ,4个月以前发布
1467,2022-10-29,cd,成都合院公园里 3室2厅 东南必看好房,成都合院公园里    -  高新西,3室2厅 | 81.62平米 | 东南 | 精装 | 低楼层(共18层)  | 板塔结合,21人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"105.5万12,926元/平",21人关注 ,2个月以前发布
